asn,asset_id,browser,browser_version,cdn,city,continent_code,country,country_name,error_type,exit_before_video_start,experiment_name,isp,latitude,live_stream_id,live_stream_latency,longitude,max_downscale_percentage,max_upscale_percentage,viewer_id,operating_system,operating_system_version,page_load_time,page_type,page_url,playback_id,playback_success_score,player_autoplay,player_error_code,player_error_context,player_error_message,player_height,player_instance_id,player_language,player_load_time,player_plugin_name,player_plugin_version,player_name,player_poster,player_preload,player_remote_played,player_software,player_software_version,player_source_domain,player_source_duration,player_source_height,player_source_stream_type,player_source_url,player_source_width,player_startup_time,player_version,player_view_count,player_width,property_id,rebuffer_count,rebuffer_duration,rebuffer_frequency,rebuffer_percentage,region,session_id,smoothness_score,source_hostname,source_type,startup_time_score,stream_type,sub_property_id,time_to_first_frame,used_fullscreen,video_content_type,video_duration,video_encoding_variant,video_id,video_language,video_producer,video_quality_score,video_series,video_startup_time,video_startup_failure,video_title,video_variant_id,video_variant_name,view_downscaling_percentage,view_drm_type,view_dropped_frame_count,view_end,view_has_ad,view_id,view_max_playhead_position,view_playing_time,view_seek_count,view_seek_duration,view_session_id,view_start,view_total_content_playback_time,view_total_downscaling,view_total_upscaling,view_upscaling_percentage,viewer_application_engine,viewer_connection_type,viewer_device_category,viewer_device_manufacturer,viewer_device_model,viewer_device_name,viewer_experience_score,viewer_os_architecture,viewer_user_agent,viewer_user_id,watch_time,weighted_average_bitrate
1607,decide,Brave,2.6.5,StackPath,Hansentown,Undefined,Poland,Poland,23257d94-8251-4385-9497-30a16c0d4ed7,True,woman,possible,4.47541064802374,into,5894,-77.64023379319082,0.9728674337013136,0.09489678347375952,55a08c16-3d8d-4685-b4ba-8d5f235702a2,macOS Catalina,2.4.1,936372,conference,https://mysite.net/media/c7758200-5ac0-44aa-b8c0-56e9fb7affeb,a6ce89fe-f38d-4075-b332-8f2a1bf062ff,25,True,Undefined,hear,act,7430,8ecbfaae-e30d-4076-a36e-369900527dfe,today,973287,test,6.6.8,choice,https://example.org/video/9005ab2e-cfe5-44ca-97ed-1bf2822c3484,True,False,trip,his,evening,461109,5521,condition,https://mysite.net/assets/5588623d-0c8c-4b32-86e8-fdbe448801a9,1576,682908,century,5829,4747,abbeb4fe-7c31-44c2-a419-0a6da335797c,6454,860038,2.6497190673068772e-05,0.43255810920118587,investment,e847cf63-0db3-4992-9740-7d7891cb8824,37,ten,network,32,early,myself,460436,False,agent,788791,financial,94c92f94-443a-425b-ab91-03543dd51430,inside,level,6,challenge,373860,True,group,b21424e7-fe8a-4cc0-b1d7-07362a0fe813,allow,0.34850838958508046,possible,2032,2023-03-09 18:00:04+00:00,False,1b7b9a1a-778d-4cd9-9f02-421b07d41b04,542085,561599,6307,55501,67779d31-d7f8-411b-9606-4e992e204278,2023-11-05 10:16:35+00:00,278974,270731,254065,0.5895436488379145,even,open,Smartphone,Lenovo,Yoga 9i,today,51,ARM,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/58.0.850.0 Safari/532.2",3e946bf6-98c1-4f95-9aca-78008cb30667,535256,2162066
474,way,Edge,2.8.8,CDN77,North Christopherfort,Undefined,Kazakhstan,Kazakhstan,718bd3f7-1537-44e3-8ac2-8d656e6bb4eb,False,himself,music,-9.25831839430704,beat,7684,118.7950677387916,0.47548609004322095,0.13274418612449956,260cdc68-de90-4517-ab6e-b2c8f93a602e,Android 10,7.5.8,121268,local,https://mysite.net/media/1cbf68e3-b0ff-4a63-a4ae-8f04c336bc4e,171c1316-884b-4ad7-8b83-3d8d79ea84a8,15,False,Undefined,door,many,5885,1d794e2e-156a-4c64-9371-d6c9b57ff6e5,top,375912,perform,9.3.5,dark,https://example.org/media/199902c9-4fe0-4bab-8c2a-4fd6f0dc44c4,True,False,history,special,significant,837101,5885,international,https://mysite.net/assets/76864f16-174b-4352-b666-5491e27af76f,3392,351820,tonight,3858,9260,b60b6c03-37de-4953-9d45-3248f9685009,9549,469828,0.0,0.7223798446913364,increase,d58aba84-6983-45de-bcd0-9775044ca9b0,29,cut,behavior,76,wife,voice,121500,False,city,471110,choose,410e2cb1-19ff-4534-9c92-2a1d102582e1,such,son,37,future,787934,True,shoulder,9a8df34e-b44d-4813-8cfe-dd31d94c16ca,side,0.07121779464413802,several,9664,2023-12-28 14:03:25+00:00,False,3b99600f-fcec-4df9-b963-80e1f4a5bc65,448328,699458,8625,110453,071e9547-1430-4940-9de8-5a17508a4dc3,2023-07-12 19:41:22+00:00,337999,359359,333446,0.6683901127374602,notice,oil,Smartphone,Google,Pixel 4a,with,3,64-bit,Opera/8.48.(Windows 98; Win 9x 4.90; gd-GB) Presto/2.9.184 Version/12.00,cac95839-1ced-460b-90e3-6bde5e01e7f5,823188,3434894
2842,ahead,Edge,6.1.4,CDN77,Lake Julieshire,Undefined,Tajikistan,Tajikistan,6494a5d6-24ab-4080-b19a-ea835f12516f,False,travel,six,-77.56823900277249,push,8180,95.24290057527702,0.0841820941121646,0.6917492150748729,e3380244-6070-4560-b6b4-d45bcf749a07,Windows 7,4.9.0,385812,bank,https://testsite.edu/video/b9666c4d-df95-4eab-90b3-4801051cbccc,fdbbd868-37dd-4013-b1f1-380dc28e9585,1,True,Undefined,could,ability,2603,d5b10d4a-84f0-406a-a430-196d9fe167c1,civil,777284,ask,1.3.1,born,https://example.com/video/09389002-ac18-463c-bb19-c098e621e609,True,False,successful,security,win,248263,3135,big,https://example.org/assets/1b977afd-1170-4fdd-9425-0f71a1c66a5a,7716,17596,probably,9030,5511,04de038c-194d-415c-9b41-f9a3edaaca79,5372,372799,0.0,0.11710363304760674,boy,412f5fc2-3227-4c36-a219-3f34efc452ab,85,continue,teach,100,plan,sound,489028,False,dark,361167,game,f0369e83-5f7b-4a80-b034-939705b0460d,if,street,78,official,131053,True,foreign,a849af21-e0f9-4e87-a9ca-ba085c552483,audience,0.3991328428580132,parent,493,2023-09-12 04:19:34+00:00,False,6cc93832-f512-4753-8a59-533f4f03b587,630237,104414,5152,427775,2985b1a6-d7eb-4f68-8b20-ffe11766655d,2023-05-04 05:57:30+00:00,320433,400835,95790,0.8740502157695791,whatever,turn,Smart TV,Samsung,Galaxy Note 20,on,23,64-bit,Opera/8.16.(X11; Linux i686; ik-CA) Presto/2.9.186 Version/11.00,cf745da1-2efb-4a46-b65a-db08400c2504,15899,5947057
7921,sign,Firefox,0.9.8,Google Cloud CDN,North Leslieshire,Undefined,Falkland Islands (Malvinas),Falkland Islands (Malvinas),b878c2ba-c381-4f26-afce-2f1a229408b7,True,adult,nothing,-28.054045211455012,others,598,-172.26411659338615,0.8738545933125773,0.9429093830773048,5c1b2c65-e112-47d8-9286-f6cea9f930ca,Ubuntu Linux,8.4.3,562533,meeting,https://example.com/assets/dbb5d7d3-ef1d-46df-80ec-52c547ab0a50,77c3f31f-216f-4c9b-8732-2e16a6ccbc91,57,True,Undefined,special,entire,1654,1f633118-0e97-4cd7-9e51-41a8858be240,writer,535361,turn,8.5.8,fast,https://testsite.edu/content/92dbcc05-8a5a-462a-856c-4b590cffed8e,False,True,rest,task,great,432341,599,hair,https://mysite.net/video/7e8d0a49-acc0-4726-8195-7b1fdfd3ccbd,1655,70246,explain,7263,527,65e0d508-011e-4bdb-af29-41182fd2be50,5765,622576,0.0,0.8445842569488331,main,3b613212-8a35-43f0-84b1-0ba0d2cbe772,46,agreement,outside,74,why,recently,346696,False,letter,792970,sign,be57175d-4646-4f72-9b0c-9610555daa5a,yard,air,63,get,751014,False,reach,20a9504d-648a-49a2-ab15-2aee7f1dd138,mind,0.644314754749012,go,2327,2023-05-23 18:50:18+00:00,True,48dbfea3-1026-48ac-b973-1b41a76aca3a,593701,968333,3368,776294,55d45caf-ee01-4512-a3b7-4a1379281da0,2023-11-27 11:00:49+00:00,964491,369618,970290,0.06256171666511678,let,minute,Desktop,Xiaomi,Mi Smart Band 5,health,11,32-bit,Mozilla/5.0 (Android 2.2.1; Mobile; rv:34.0) Gecko/34.0 Firefox/34.0,00cdef0c-88e9-45ab-860a-1d42f5248b33,342346,4167585
2348,family,Opera,7.2.4,Microsoft Azure CDN,South Stephanie,Undefined,Algeria,Algeria,2dc2e220-9b1c-488a-9365-6a857c3020a8,False,science,run,57.53592084797097,whom,9235,-18.0993496091601,0.3530368377477964,0.0739729635661609,5aff4370-e1fc-4ed1-8ed5-8c6b0d009c77,macOS Big Sur,9.8.1,115917,crime,https://mysite.net/assets/b2e1be22-8259-4ebc-80e8-a0c7173b84c1,8e51ca42-9bc7-4b27-950b-771f62b813ef,89,True,Undefined,help,oil,5634,9a0b82bb-3e67-4d39-bac3-5bfb4e7476d7,month,140857,specific,1.4.4,marriage,https://example.com/content/324cf934-befd-4ca4-93db-dccf67cbb881,False,False,away,especially,scene,594092,2622,travel,https://mysite.net/media/461ccaa3-95a1-4994-b9c9-a849b9fd8f54,7721,977550,policy,7649,9517,bf246fef-ce2d-4fca-80f0-2512a314b43b,5559,15370,0.0,0.7120490792841081,blood,1f09539a-2e10-4319-a0d5-fddf38b27299,97,professional,list,50,enjoy,vote,18755,False,statement,710157,method,338d92e4-fe3b-4dd9-af7e-65c9fd2a59da,local,citizen,40,charge,784485,True,throughout,d9b00008-f930-4b65-8f88-ee4c7ac092a0,suddenly,0.9474542735424812,drug,2507,2023-09-28 16:16:26+00:00,False,dbe328a3-4671-421d-97d4-d0613eea79ce,602162,448713,6714,707171,957927e4-9cbe-4758-8ce5-372ba2a1f265,2023-11-11 21:05:09+00:00,944525,878636,498509,0.20819665344733773,responsibility,modern,Desktop,Lenovo,Legion 5,car,75,32-bit,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.0),2af6e821-0cd8-4de5-a0e5-5bf30c503136,761870,9095710
6189,thought,Vivaldi,0.0.9,Akamai,East Ashley,Undefined,Antigua and Barbuda,Antigua and Barbuda,f84554db-f3d5-49df-9e3b-0e37b9095b79,True,between,over,45.274941093708264,likely,3950,-112.40176254020193,0.06543118310999385,0.685676178268161,8cc639f0-78ed-450b-bf75-cd00247c2d4d,Fedora Linux,6.4.8,417963,force,https://example.org/video/3a374b28-d3a6-45fd-be5c-3684632a4deb,5ca5e6f9-0dbd-4993-965a-3d2bd90bbeb4,10,True,Undefined,popular,together,8753,dd040a11-9149-4a3b-9876-bbccb33aed72,day,936591,short,0.0.0,begin,https://mysite.net/assets/b9631b4e-e25a-49e5-a5c5-a681f26cbcca,True,True,real,above,science,532921,2813,age,https://example.org/content/02999789-184a-4b04-be62-0b72155c9cb6,5253,104499,represent,498,6296,daf4813a-7770-43d2-944d-76be2c9cb67f,2704,108556,0.0,0.7097408999874436,fight,477408e1-cd0c-46e3-b1a2-aa9a9b26c4c8,58,their,red,73,order,ago,746865,True,big,622569,be,03d458a4-bbe8-4072-a258-6aa826602938,bring,together,48,ability,567247,False,quite,10314001-f885-4610-b362-e8add203e3f9,teacher,0.4710969643039874,rise,7209,2023-08-20 19:43:33+00:00,True,ed0c7ee5-4c92-49e9-8382-e0066a508fc7,265703,244978,6546,537638,075eed45-0fe0-44a0-9e3e-245ad421e92d,2023-01-18 23:07:22+00:00,12014,892820,151666,0.46120649052484797,similar,consider,Smartphone,Apple,Apple TV,doctor,66,64-bit,"Mozilla/5.0 (Linux; Android 7.1.1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/46.0.852.0 Safari/532.1",890649af-3c3a-4912-8b95-8d511c05a74a,726581,4165750
1396,agent,Vivaldi,6.8.1,Microsoft Azure CDN,Crystalview,Undefined,Saint Martin,Saint Martin,0548461e-7c7f-4d48-8ed3-a21b2e4cd968,True,scientist,discover,-79.97299577962589,talk,373,16.050350717893906,0.8681499659483076,0.8547153914489455,ef9f5d41-6dd7-426e-8f62-34cdc22ef201,macOS Catalina,3.2.5,174117,oil,https://mysite.net/video/1fc1827c-8c58-4f73-8f5d-1126c67a120a,b8425954-8c89-4e7f-ab69-147e6aa86826,58,True,Undefined,without,easy,2945,3e4a2945-f139-45ed-8920-97e2bd945adb,remember,733930,character,2.5.2,fear,https://example.org/media/449e48a0-bef0-4ffc-abec-5956ebea5c96,True,False,along,tough,push,303941,2145,us,https://example.org/assets/2373df9a-5140-466b-865a-643e83fe4f2b,3739,181513,nature,1919,5221,34bd7bef-ba75-4704-bb7c-1bc779a2d078,3377,366708,0.0,0.05216849006354274,onto,3d1db205-3f6b-4450-816d-ca3df8c49b1e,61,Mrs,operation,31,account,boy,765420,False,big,374878,enter,5ace3161-81f5-4dd2-970b-7c434e7e1300,campaign,officer,38,only,741868,False,service,151741d5-7505-4849-a5e8-70719b29964e,else,0.9375404624415841,necessary,683,2023-01-08 21:01:54+00:00,True,74f197ad-e755-4a6f-8ff7-46ed59a0c249,975087,630427,5867,725368,76396001-2422-469d-8aea-d2fb136c10b5,2023-06-14 03:46:06+00:00,783783,317351,941042,0.4952910577838383,growth,wait,Desktop,LG,LG G8 ThinQ,decide,100,64-bit,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/5.1),7415636d-4033-427f-9d8e-11f0f4f7532b,68241,2784888
285,ten,Brave,1.7.7,Amazon CloudFront,Jacobston,Undefined,Canada,Canada,cf51574c-0fb3-4ddb-adf1-6ffc976902ab,True,everyone,on,34.63147305138209,say,572,73.49730425070899,0.8273337050999456,0.20089492157094213,67422893-a42f-4a9e-8b97-28a7f3f56435,macOS Catalina,8.0.4,863447,red,https://testsite.edu/content/c4ae6e90-c4a9-494b-a267-901ac256d2cf,2cbf3109-8f1b-4e8e-80bd-deafd7023c0b,46,False,Undefined,keep,industry,3024,552c655b-ba12-4943-a708-5c8798fde60e,population,304727,ago,4.6.1,nothing,https://testsite.edu/video/fa10c5b1-59fa-4493-8eb9-a7ee4b489903,True,True,speech,by,war,792622,4006,happen,https://testsite.edu/content/213c322d-ba37-4879-86d4-184b1d8d3a7f,7737,556350,property,1295,7559,e1a2366a-8189-4d14-853c-029d68313777,2645,731257,0.0,0.4213403848566133,situation,7b576676-ac9c-40b4-9f23-cafa89a41272,71,mouth,represent,47,American,analysis,173466,True,affect,98072,it,88fa3770-0629-4e1d-bd84-cc8ab6a5d896,player,fear,51,study,638913,True,bed,5714b261-959d-47c4-b482-0a0946d9eaea,good,0.8719863505548024,affect,1268,2023-11-30 04:07:04+00:00,False,4cab3dee-b2e7-4c4b-8e6a-1e662c2360d3,766140,576099,1355,412003,e990c1c6-6eca-45e8-acc5-af15f9a19b37,2023-11-25 02:49:08+00:00,265331,188892,399118,0.2473154519916385,free,others,Laptop,Samsung,Galaxy Tab S7,management,79,32-bit,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/15.0.823.0 Safari/531.0",de26051c-dff3-45dc-a1bd-47abaa02c5c3,378157,1881224
5873,sing,Opera,6.3.7,Cloudflare,Lake Andrea,Undefined,Costa Rica,Costa Rica,960da7d1-d35c-415b-91d4-fef01d9d882b,False,play,international,36.8089057459819,describe,1083,112.46949398241611,0.8971564632071668,0.9701135921902996,aadb9b7b-ff3d-485d-8526-b9bd30e2ead3,Android 11,5.7.3,839585,grow,https://example.org/assets/a841cdc5-2d6c-412f-8f98-c5e019665570,085da24e-4d8d-478a-9456-427b63f62e33,13,True,Undefined,business,you,8589,a3cecb82-85bd-4ce7-b0cf-1218ce7ec841,need,969772,others,1.5.9,newspaper,https://example.com/content/a0d6a857-7969-404a-9624-2710f07b3d10,True,True,which,meet,song,483308,7136,simply,https://example.com/assets/5afda0f6-44da-467a-a481-fea592fc4750,8363,399737,management,8775,4103,0d7e5bcb-f629-41c8-9146-ca451d14dbfd,9736,483345,0.0,0.8490868880002556,shoulder,ad5df13c-187a-4f56-8002-2ed2bf2a4f9a,74,expert,nor,49,figure,raise,981361,True,what,742096,offer,070d0f74-6a4c-4c0b-957d-1ffa87fb01d6,main,tonight,11,effort,80620,False,plan,b1b7754d-a6f0-4326-a350-5653027cd5b9,good,0.06724830096232892,method,1743,2023-04-28 01:18:57+00:00,True,f2cc00bd-f201-436a-8c4d-6ee52399cdda,81545,612658,1724,321840,a1dd5a06-b7ea-44b3-92d4-e3e9942217a3,2023-04-05 13:25:25+00:00,733123,362210,649370,0.6098325768860892,often,moment,Tablet,Samsung,Galaxy Tab S7,now,45,32-bit,Opera/8.75.(X11; Linux x86_64; ik-CA) Presto/2.9.166 Version/10.00,c0961773-1e4d-4d98-8ce3-8f1fefffe337,986483,1619399
3469,per,Chrome,6.6.2,Google Cloud CDN,East Michelle,Undefined,Gabon,Gabon,25ef1a84-3986-48ce-a7ea-1b4f73ed772f,False,economic,why,-89.40583261527928,serve,2188,-99.27152412177745,0.6222792895092603,0.9903156311269532,3bab363d-dbbf-4b81-ad3b-6c639624958d,Android 10,8.6.8,373539,she,https://example.com/content/465b1846-b7b7-40a3-9774-c06f2df450c8,9fbbe521-4f49-4e5b-a150-add5b25b39f0,10,True,Undefined,each,play,1656,eef1ebd8-b7e2-4e15-996e-c1f3308c2e77,customer,89685,you,6.8.6,physical,https://testsite.edu/media/39095aaa-15c2-4119-9e3d-d1451f05e4d9,True,False,center,particularly,near,555567,8930,whom,https://example.org/video/2cc5948e-5c59-4d42-a570-be6ef961a8ae,9741,662094,support,5444,9975,cff0009a-e340-45e8-8956-c36f68dbc470,5433,666298,0.0,0.9456802962768087,full,217f5c2b-62fd-4900-bd35-a40ad4438a08,66,behind,region,24,worry,care,466284,True,for,880191,several,dc0c8399-bf37-4622-ae3a-3fe723b6ba36,spring,game,23,strong,489929,True,per,4ac57d12-88ed-4bc8-9f07-7f534857d0b1,yourself,0.4556620187759042,much,5416,2023-01-03 02:37:52+00:00,False,482009ff-fc73-42b5-909b-033a6a76a6bb,941164,216490,9905,266306,68f72eaa-ab5e-487b-b3c3-5de23d75b06d,2023-09-10 09:46:48+00:00,764530,884382,321002,0.874836282346074,material,value,Tablet,LG,LG G8 ThinQ,between,77,ARM,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/48.0.810.0 Safari/534.1",cd93ca7b-55ac-4bc7-b046-c9bc5826d7c9,364592,332080
7572,support,Opera,5.1.5,Google Cloud CDN,East Kelly,Undefined,Netherlands,Netherlands,30dbb716-0500-42e8-b7ba-6a66f4bd374e,True,else,factor,67.88608990555562,magazine,3466,55.17932411916911,0.10816366439901104,0.4854759597232914,e0f1dd35-0ce2-4d92-9fca-8461a718043d,iOS 14,1.6.1,903481,radio,https://example.com/assets/639a6bb6-f111-4675-b030-ef53b7c93266,b7df3893-9c4d-48e1-b059-507304ec2b80,50,True,Undefined,admit,direction,2983,c5b31a32-73cc-4f99-8968-2fc11a81eb48,miss,538352,agree,0.2.2,actually,https://mysite.net/content/6bdf3d1e-4e1d-4335-a705-b30326b3e877,True,True,contain,camera,effort,313413,8483,soon,https://example.org/assets/d6ea35ac-70b5-417f-a06b-1c4b64257e65,470,935624,become,7992,1425,88411726-0e72-49f3-9856-5538abaf8e8d,9793,572834,0.0,0.18217816233200934,high,2de0bf1d-ee4b-4d26-a5c8-9882803233a3,93,table,language,44,teacher,the,828634,True,kind,838196,both,fb8d139a-2aa5-4985-bcac-15a66693ff21,occur,establish,13,individual,710395,True,decide,6e3e06c3-a052-4196-b73e-845125a3c713,mention,0.31228699172050933,billion,9505,2023-12-09 19:49:52+00:00,False,1c160d6c-2839-40d3-9681-a7bbb098b8ce,6160,499994,4172,430319,4e79945e-dfc5-4490-8a49-70c61508f8d3,2023-08-10 07:30:46+00:00,113735,845487,129452,0.6810639816616804,account,help,Smart TV,Apple,iPhone 11,movie,80,64-bit,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_3; rv:1.9.2.20) Gecko/2015-03-05 15:22:19 Firefox/3.6.13,d65dbd71-c29f-462e-a0b7-a3d54dd8df4a,839562,5591210
4223,lay,Brave,2.6.8,Amazon CloudFront,Clintonmouth,Undefined,Heard Island and McDonald Islands,Heard Island and McDonald Islands,1fa4596a-0f2b-489f-9ec5-4e311ca8e31c,True,rather,different,-54.8873107241475,customer,6064,-132.0574259798819,0.34064229029976467,0.1303711614658798,c55dd58f-8fbb-41f8-a606-8a58e1a16c59,Ubuntu Linux,9.0.3,262960,in,https://example.org/video/005ea76b-db45-49eb-ac64-ae990f2033a2,2d159f7a-494b-4a00-9b96-b41e92fd67bc,33,False,Undefined,man,TV,9054,6911b3c0-ab6a-4db7-8672-09fa1c47d3e8,play,459902,executive,7.4.0,body,https://testsite.edu/video/27d06ccc-237b-4949-91cf-fec4dc9f41e3,True,False,rule,back,concern,298067,1728,officer,https://mysite.net/content/89d292d9-7d0d-4d86-817b-6ecfc7efde1c,5101,63848,most,5673,2431,bbffd3b2-f5dc-46ff-9987-1d9c5d213212,7990,513235,0.0,0.6153015616638223,couple,3b7ac202-413f-4ae3-9dc4-e34d2c5222d8,39,when,wind,55,toward,school,745858,False,point,754271,boy,eb26a309-b34d-43aa-9b15-77cf37bfd533,any,adult,4,start,737959,True,capital,8ddffcb1-0d3b-4b1d-a92b-5c15716d9f5a,sure,0.6363962186450937,beautiful,7482,2023-09-10 21:36:34+00:00,True,8519daba-e42d-46ae-b513-67d2dc205e16,133530,807939,3817,735491,a1ee725d-a483-4c0a-90d3-5300590f4be0,2023-10-20 06:54:29+00:00,737861,241449,41038,0.4671439679075553,him,opportunity,Tablet,Sony,Xperia 1,mind,85,ARM,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/3.1),d0f129e4-413b-4a52-9cce-76d1b060912c,627756,9548838
7118,reduce,Brave,5.4.5,Fastly,Danielville,Undefined,Belgium,Belgium,ecfa3c8a-acfd-4bd9-8779-c0a21678b782,True,early,action,-79.21285256406635,its,2002,-122.15823374917187,0.5170873175154206,0.12563369425028548,7902d657-1caf-428a-a2ac-d70700c04534,Windows 7,7.2.5,938195,Republican,https://testsite.edu/assets/d7d039a9-d047-4595-a662-c955c1f79968,e2c0f3d5-1c31-45ce-8ee9-dc5e31952962,45,False,Undefined,test,participant,4397,a095ea71-6f1c-4536-af5d-1e7d99185357,left,73019,but,1.4.6,spend,https://example.org/media/db6289ec-8c81-4cf1-918a-5899f02d0dd0,True,False,seat,animal,report,479397,6036,decade,https://example.com/media/f0203a84-5d6f-411a-bc97-f51458b17b68,5417,284196,likely,9421,7680,bac87941-dda3-4fa4-a63e-c4c3e5823670,4038,750565,0.0,0.007753248938570767,item,f28d4c8b-7984-4844-9812-1e329e891ab8,59,summer,wind,74,by,magazine,983904,False,animal,966604,list,941c8a2f-ac8f-4d27-9203-76ce56441107,send,region,66,list,754032,False,contain,c67c842f-8714-4637-afdf-c42cd75526e5,risk,0.5132040001677164,significant,5892,2023-10-20 19:38:15+00:00,False,760eb701-fa79-4233-a240-e8bd549945c0,217495,96689,9609,571178,368efa06-6d66-449d-9aa3-7fe48f5152c9,2023-10-04 03:36:46+00:00,417040,400639,491036,0.5523120705075272,everyone,body,Desktop,Dell,XPS 15,writer,58,ARM,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/4.0),64dbf9ff-3c1d-4aff-901f-b0f31087f07a,478654,1435365
3249,investment,Opera,1.7.3,StackPath,New Adamland,Undefined,Monaco,Monaco,eb6dbdf8-27fa-4193-bc4c-cf4b833bc6d0,False,campaign,name,38.50241512372574,lawyer,1638,-99.33881982185419,0.47659343189685455,0.40938509800834944,e6129b8c-6854-4473-9bce-25770c48efd2,iOS 15,4.8.5,647274,dream,https://testsite.edu/assets/6cb5e683-babb-4e73-845e-0ee49c0a4fc0,2cc02c6b-5061-4340-ab06-9e7462b50895,62,True,Undefined,decide,free,7442,b43fd6f9-38cf-4701-b689-a6861a4db8a4,election,329027,ahead,0.2.4,talk,https://example.org/assets/838e85a6-dea7-4eea-94a2-fae3c6480267,False,False,soldier,reach,lot,561440,376,speech,https://testsite.edu/content/1352a35d-7315-412d-be2d-cc66bcc23bb0,8842,688970,usually,2107,4649,8547612a-a290-4f80-b5f1-3c0b2a34e94a,6337,108796,0.0,0.36671898694888794,like,5f7a5d93-94e3-4660-a408-536a37d6f803,83,have,until,84,radio,meet,591171,True,plant,251829,item,39692ae4-1941-4e09-9a5c-cec58c4ae56d,government,increase,65,various,937282,True,could,1b70036a-3867-453c-9e1a-78fce8e8da7d,commercial,0.43909821989566744,rule,3667,2023-10-24 06:05:14+00:00,False,4ff711ad-4c55-43f2-9448-c6b7115dd940,399865,857123,6189,282537,cf887cdf-9613-4065-836e-a7b8f75c64e0,2023-10-09 18:27:55+00:00,46673,815140,342836,0.9658881814322456,purpose,specific,Smartphone,HP,ENVY 15,job,63,64-bit,Mozilla/5.0 (Windows NT 5.1; mai-IN; rv:1.9.2.20) Gecko/2023-05-30 18:26:42 Firefox/3.8,36ae24ed-57f3-4f7a-863c-37def8c19848,202857,809894
5102,hundred,UC Browser,6.0.8,Microsoft Azure CDN,West Jason,Undefined,Finland,Finland,623ac366-1d1b-42e5-a814-4435685131cf,True,middle,do,27.660449133812392,stage,7361,87.89609047099293,0.011317764807551756,0.8045706573985208,e47a5845-d74a-46b8-8b9d-6a98f3a537db,Android 11,7.2.7,453829,particularly,https://example.org/video/05492c01-c944-4ddf-8a5e-8e2204cd1aa4,9dfc7f8c-ba44-460b-94d2-6c60da3820a8,74,False,Undefined,home,hear,3129,4449bbfa-7f1c-4f5d-9d1b-cc45989d01f2,customer,434966,financial,1.0.1,teach,https://testsite.edu/video/36e384ab-16d3-432e-a75c-36b247644f0a,True,False,wide,western,computer,512754,7333,among,https://example.com/media/b60bf9a5-5d57-4021-b689-dbd148c1e701,6113,314890,perhaps,8416,8628,58cf617a-4315-4f11-8b16-4ad3881d5318,7446,609742,0.0,0.6176062577383841,mind,7f3e5113-c355-497e-96b2-d555af3f9253,26,sign,economic,92,agent,speech,859972,False,choice,270149,design,53825f43-115d-409c-8e4b-456418251890,system,add,12,pressure,774334,False,seat,098f55b7-1391-4231-bc5b-02de8b2132d5,need,0.6555159838276262,teach,474,2023-02-26 22:45:29+00:00,False,e18f89e9-decb-42c6-88c0-09bc74f94c51,102765,713186,8765,169410,44f392fc-e9a0-4197-892c-ae7234e8867d,2023-01-13 10:02:00+00:00,859128,369135,93460,0.343213767211071,since,mention,Smartphone,Apple,Apple TV,foreign,36,32-bit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ss-ZA) AppleWebKit/532.36.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6532.36.6",dedf9c78-0e55-4125-ba30-65941b07b84d,627558,801278
